_ID, TimeSt,Country,Province,City,Latitude,Longitude
4976682,2017-06-21 11:32,CA,AB,Calgary,51.0419,-114.2
4976737,2017-06-21 5:32,CA,SK,Saskatoon,52.1242,-106.665
4976802,2017-06-21 5:32,CA,ON,Kitchener,43.3904,-80.4317
4976851,2017-06-21 4:32,CA,ON,Kitchener,43.3904,-80.4317
4976888,2017-06-21 0:32,CA,ON,Richmond Hill,43.8582,-79.3985
4976907,2017-06-21 3:32,CA,QC,Montréal,45.5335,-73.667
4976936,2017-06-21 1:32,CA,ON,Sudbury,46.493,-81.0009
4976946,2017-06-21 10:32,CA,AB,Calgary,51.12856,-113.95678
4977022,2017-06-21 4:32,CA,AB,Okotoks,50.7362,-113.9695
4977117,2017-06-21 1:32,CA,AB,Calgary,50.9505,-113.947
4977131,2017-06-21 15:32,CA,AB,Calgary,50.9505,-113.947
4977177,2017-06-21 13:32,CA,ON,Thunder Bay,48.4284,-89.2509
4977192,2017-06-21 15:32,CA,AB,Calgary,50.9505,-113.947
4977242,2017-06-21 14:32,CA,QC,Montréal,45.5335,-73.667
4977318,2017-06-21 20:32,CA,QC,Montréal,45.467,-73.6484
4977364,2017-06-21 4:32,CA,AB,Calgary,51.11881,-113.9471
4977422,2017-06-21 6:32,CA,AB,Calgary,51.049,-113.9622
4977513,2017-06-21 7:32,CA,QC,Montréal,45.5335,-73.667
4977551,2017-06-21 22:32,CA,AB,Edmonton,53.43979,-113.53754
4977583,2017-06-21 19:32,CA,QC,Montréal,45.5335,-73.667
4977652,2017-06-21 9:32,CA,QC,Montréal,45.5335,-73.667
4977689,2017-06-21 19:32,CA,QC,Montréal,45.5335,-73.667
4977709,2017-06-21 7:32,CA,AB,Calgary,51.1387,-114.2015
4977716,2017-06-21 6:32,CA,AB,Calgary,50.94615,-114.13562
4977759,2017-06-21 21:32,CA,QC,Montréal,45.5335,-73.667
4977764,2017-06-21 8:32,CA,ON,Mississauga,43.6046,-79.6729
4977852,2017-06-21 6:32,CA,AB,Calgary,50.94615,-114.13562
4977888,2017-06-21 9:32,CA,QC,Montréal,45.5335,-73.667
4977923,2017-06-21 21:32,CA,QC,Montréal,45.5335,-73.667
4977929,2017-06-21 11:32,CA,QC,Montréal,45.5335,-73.667
4977996,2017-06-21 0:32,CA,AB,Calgary,50.93683,-114.01093
4978041,2017-06-21 20:32,CA,QC,Laval,45.5209,-73.7762
4978083,2017-06-21 8:32,CA,SK,Saskatoon,52.1225,-106.72488
4978097,2017-06-21 0:32,CA,AB,Calgary,51.0328,-114.07461
4978163,2017-06-21 0:32,CA,AB,Calgary,50.9132,-113.939
4978261,2017-06-21 21:32,CA,AB,Calgary,51.041,-114.08185
4978301,2017-06-21 3:32,CA,ON,Ottawa,45.4236,-75.6272
4978358,2017-06-21 0:32,CA,SK,Saskatoon,52.1225,-106.72488
4978376,2017-06-21 7:32,CA,ON,Brampton,43.76412,-79.71861
4978465,2017-06-21 15:32,CA,QC,Montréal,45.4956,-73.6084
4978550,2017-06-21 15:32,CA,ON,Toronto,43.67061,-79.45385
4978590,2017-06-21 15:32,CA,QC,Montréal,45.4956,-73.6084
4978671,2017-06-21 8:32,CA,ON,Essex,42.172,-82.823
4978769,2017-06-21 12:32,CA,NB,Moncton,46.10609,-64.74547
4978847,2017-06-21 2:32,CA,ON,Mississauga,43.5873,-79.6076
4978936,2017-06-21 19:32,CA,ON,Oakville,43.4792,-79.7056
4978949,2017-06-21 18:32,CA,ON,Mississauga,43.5738,-79.7193
4978993,2017-06-21 6:32,CA,QC,Longueuil,45.5189,-73.4613
4979029,2017-06-21 19:32,CA,QC,Victoriaville,46.0463,-71.9142
4979071,2017-06-21 9:32,CA,ON,Waterloo,43.4634,-80.5201
4979084,2017-06-21 1:32,CA,AB,Calgary,50.9505,-113.947
4979123,2017-06-21 20:32,CA,AB,Calgary,50.9722,-114.062
4979151,2017-06-21 9:32,CA,ON,Waterloo,43.4634,-80.5201
4979228,2017-06-21 15:32,CA,ON,Waterloo,43.4634,-80.5201
4979320,2017-06-21 3:32,CA,ON,Mississauga,43.5869,-79.7559
4979386,2017-06-21 15:32,CA,ON,Waterloo,43.4634,-80.5201
4979479,2017-06-21 6:32,CA,AB,Calgary,50.9505,-113.947
4979511,2017-06-21 17:32,CA,AB,Calgary,50.9505,-113.947
4979575,2017-06-21 11:32,CA,ON,Toronto,43.62152,-79.48293
4979608,2017-06-21 10:32,CA,AB,Edmonton,53.624,-113.441
4979619,2017-06-21 6:32,CA,AB,Calgary,50.9505,-113.947
4979704,2017-06-21 3:32,CA,AB,Calgary,51.11516,-114.08176
4979748,2017-06-21 1:32,CA,QC,Sainte-Foy,46.7823,-71.2882
4979832,2017-06-21 2:32,CA,NB,Moncton,46.103,-64.7503
4979845,2017-06-21 9:32,CA,ON,Waterloo,43.4634,-80.5201
4979944,2017-06-21 3:32,CA,ON,Kitchener,43.4397,-80.434
4979952,2017-06-21 10:32,CA,ON,London,42.9399,-81.2709
4980036,2017-06-21 17:32,CA,AB,Leduc,53.2668,-113.552
4980109,2017-06-21 17:32,CA,QC,Laval,45.6168,-73.7825
4980171,2017-06-21 21:32,CA,ON,Toronto,43.6796,-79.4343
4980243,2017-06-21 19:32,CA,AB,Calgary,51.11516,-114.08176
4980315,2017-06-21 9:32,CA,QC,Laval,45.6168,-73.7825
4980359,2017-06-21 10:32,CA,ON,Mississauga,43.56123,-79.71349
4980434,2017-06-21 15:32,CA,ON,Brampton,43.76707,-79.67392
4980464,2017-06-21 13:32,CA,ON,Mississauga,43.584,-79.6062
4980513,2017-06-21 8:32,CA,AB,Calgary,50.9505,-113.947
4980569,2017-06-21 9:32,CA,AB,Fort Mcmurray,56.7377,-111.438
4980611,2017-06-21 3:32,CA,AB,Sherwood Park,53.5398,-113.283
4980649,2017-06-21 1:33,CA,AB,Calgary,51.0823,-114.142
4980712,2017-06-21 2:32,CA,AB,Edmonton,53.50748,-113.68446
4980735,2017-06-21 20:33,CA,AB,Strathcona,53.55481,-113.27209
4980792,2017-06-21 16:32,CA,AB,Calgary,51.0876,-114.0214
4980814,2017-06-21 3:32,CA,AB,Edmonton,53.60754,-113.48698
4980844,2017-06-21 7:33,CA,AB,Calgary,51.05567,-114.08705
4980917,2017-06-21 12:33,CA,ON,Etobicoke,43.6879,-79.557
4980980,2017-06-21 5:32,CA,AB,Edmonton,53.4398,-113.53742
4981038,2017-06-21 22:33,CA,AB,Edmonton,53.44218,-113.44523
4981134,2017-06-21 16:33,CA,AB,Calgary,50.9505,-113.947
4981226,2017-06-21 0:33,CA,AB,Canmore,51.09471,-115.36108
4981314,2017-06-21 17:33,CA,AB,Calgary,51.03921,-113.97842
4981320,2017-06-21 19:33,CA,AB,Edmonton,53.4593,-113.4145
4981394,2017-06-21 22:33,CA,AB,Edmonton,53.5515,-113.492
4981478,2017-06-21 22:33,CA,ON,Niagara Falls,43.06725,-79.10803
4981492,2017-06-21 14:33,CA,AB,Calgary,51.1487,-114.104
4981530,2017-06-21 22:33,CA,ON,Portland,44.8648,-76.0527
4981547,2017-06-21 17:33,CA,AB,Edmonton,53.44144,-113.43615
4981585,2017-06-21 6:33,CA,AB,Edmonton,53.6313,-113.5245
4981596,2017-06-21 9:33,CA,QC,Montréal,45.5378,-73.6941
4981665,2017-06-21 5:33,CA,AB,Beaumont,53.3545,-113.414
4981754,2017-06-21 17:33,CA,AB,Edmonton,53.44144,-113.43615
4981826,2017-06-21 17:33,CA,AB,Edmonton,53.47353,-113.39645
4981889,2017-06-21 18:33,CA,ON,Ottawa,45.4203,-75.7004
4981964,2017-06-21 22:33,CA,AB,Calgary,51.1264,-114.1419
4982002,2017-06-21 9:33,CA,AB,Calgary,51.0196,-114.20029
4982098,2017-06-21 0:33,CA,AB,Edmonton,53.41976,-113.53055
4982099,2017-06-21 8:33,CA,SK,Saskatoon,52.122,-106.646
4982123,2017-06-21 17:33,CA,QC,Montréal,45.502,-73.562
4982124,2017-06-21 9:33,CA,ON,Nipissing Junction,46.3199,-79.6574
4982197,2017-06-21 3:33,CA,ON,Downsview,43.74775,-79.51571
4982271,2017-06-21 22:33,CA,SK,Saskatoon,52.122,-106.646
4982334,2017-06-21 9:33,CA,ON,Markham,43.8341,-79.3302
4982428,2017-06-21 15:33,CA,BC,Vancouver,49.2765,-123.12155
4982458,2017-06-21 5:33,CA,AB,Edmonton,53.585,-113.5526
4982488,2017-06-21 0:33,CA,ON,Scarborough,43.798,-79.227
4982561,2017-06-21 16:33,CA,SK,Saskatoon,52.1225,-106.72488
4982654,2017-06-21 0:33,CA,ON,Scarborough,43.798,-79.227
4982661,2017-06-21 15:33,CA,AB,Calgary,51.11516,-114.08176
4982697,2017-06-21 16:33,CA,SK,Saskatoon,52.1225,-106.72488
4982767,2017-06-21 9:33,CA,AB,Edmonton,53.4567,-113.5801
4982771,2017-06-21 11:33,CA,QC,Montreal,45.65,-73.4833
4982805,2017-06-21 9:33,CA,AB,Edmonton,53.4567,-113.5801
4982894,2017-06-21 20:33,CA,ON,London,43.05411,-81.25043
4982963,2017-06-21 12:33,CA,ON,London,43.0061,-81.2962
4982996,2017-06-21 3:33,CA,QC,Saint-Laurent,45.50376,-73.68476
4983018,2017-06-21 19:33,CA,QC,Montréal,45.529,-73.6113
4983029,2017-06-21 14:33,CA,AB,Sherwood Park,53.37614,-113.2271
4983058,2017-06-21 12:33,CA,ON,North York,43.787,-79.4169
4983156,2017-06-21 13:33,CA,ON,North York,43.7224,-79.4454
4983197,2017-06-21 17:33,CA,ON,Burlington,43.3317,-79.8066
4983232,2017-06-21 13:33,CA,ON,North York,43.7224,-79.4454
4983271,2017-06-21 6:33,CA,ON,Toronto,43.7537,-79.2659
4983333,2017-06-21 1:33,CA,ON,Mississauga,43.5738,-79.7193
4983355,2017-06-21 14:33,CA,AB,Edmonton,53.5181,-113.5797
4983391,2017-06-21 12:33,CA,ON,Mississauga,43.57578,-79.68364
4983468,2017-06-21 6:33,CA,ON,Toronto,43.7537,-79.2659
4983511,2017-06-21 10:33,CA,ON,Brampton,43.6656,-79.747
4983561,2017-06-21 9:33,CA,ON,Brampton,43.6656,-79.747
4983604,2017-06-21 1:33,CA,ON,Mississauga,43.5738,-79.7193
4983683,2017-06-21 12:33,CA,ON,Mississauga,43.5738,-79.7193
4983782,2017-06-21 10:33,CA,QC,Montréal,45.4816,-73.5825
4983807,2017-06-21 14:33,CA,AB,Edmonton,53.5181,-113.5797
4983857,2017-06-21 14:33,CA,ON,Mississauga,43.5738,-79.7193
4983956,2017-06-21 16:33,CA,ON,Thunder Bay,48.3914,-89.262
4983994,2017-06-21 18:33,CA,QC,Pointe-Claire,45.4573,-73.8113
4984033,2017-06-21 0:33,CA,SK,Saskatoon,52.1225,-106.72488
4984128,2017-06-21 15:33,CA,ON,Toronto,43.6666,-79.3823
4984130,2017-06-21 13:33,CA,SK,Saskatoon,52.12613,-106.74186
4984190,2017-06-21 10:33,CA,AB,Edmonton,53.4179,-113.5785
4984267,2017-06-21 18:33,CA,QC,Montréal-Nord,45.6096,-73.6251
4984313,2017-06-21 10:33,CA,QC,Montréal-Nord,45.6096,-73.6251
4984386,2017-06-21 6:33,CA,SK,Saskatoon,52.1225,-106.72488
4984430,2017-06-21 18:33,CA,ON,Sault Sainte Marie,46.5405,-84.3726
4984440,2017-06-21 6:33,CA,SK,Saskatoon,52.1225,-106.72488
4984504,2017-06-21 18:33,CA,QC,Laval,45.6168,-73.7825
4984514,2017-06-21 2:33,CA,AB,Edmonton,53.5388,-113.494
4984601,2017-06-21 19:33,CA,BC,Richmond,49.15264,-123.12434
4984659,2017-06-21 1:33,CA,ON,Guelph,43.5776,-80.2201
4984683,2017-06-21 20:33,CA,ON,Barrie,44.3303,-79.7268
4984736,2017-06-21 16:33,CA,ON,Brampton,43.7476,-79.6912
4984778,2017-06-21 10:33,CA,ON,Brampton,43.7476,-79.6912
4984829,2017-06-21 10:33,CA,QC,Montréal,45.56325,-73.57639
4984874,2017-06-21 16:33,CA,ON,North York,43.781,-79.3483
4984898,2017-06-21 10:33,CA,ON,Brampton,43.7476,-79.6912
4984920,2017-06-21 7:33,CA,ON,Bradford,44.1179,-79.6007
4984947,2017-06-21 8:33,CA,AB,Edmonton,53.4398,-113.53742
4984956,2017-06-21 17:33,CA,AB,Sherwood Park,53.53329,-113.29477
4985008,2017-06-21 0:33,CA,ON,Burlington,43.3317,-79.8066
4985064,2017-06-21 14:33,CA,QC,Saint-Laurent,45.50376,-73.68476
4985140,2017-06-21 19:33,CA,ON,Burlington,43.3889,-79.7682
4985228,2017-06-21 18:33,CA,AB,Calgary,50.9722,-114.062
4985299,2017-06-21 20:33,CA,AB,Edmonton,53.5428,-113.4902
4985382,2017-06-21 12:33,CA,BC,Prince Rupert,54.30203,-130.33332
4985476,2017-06-21 9:33,CA,AB,Edmonton,53.6288,-113.476
4985501,2017-06-21 22:33,CA,MB,Winnipeg,49.89073,-97.14318
4985524,2017-06-21 9:33,CA,AB,Edmonton,53.5955,-113.44
4985579,2017-06-21 4:33,CA,AB,Edmonton,53.47744,-113.52902
4985598,2017-06-21 8:33,CA,AB,Red Deer,52.25375,-113.78619
4985600,2017-06-21 5:33,CA,AB,Calgary,51.0829,-114.095
4985618,2017-06-21 11:33,CA,SK,Prince Albert,53.20322,-105.73989
4985695,2017-06-21 20:33,CA,QC,Longueuil,45.5189,-73.4613
4985747,2017-06-21 11:33,CA,SK,Prince Albert,53.20322,-105.73989
4985800,2017-06-21 21:33,CA,ON,Brampton,43.74124,-79.75378
4985859,2017-06-21 17:33,CA,AB,Chestermere,51.0301,-113.8309
4985928,2017-06-21 10:33,CA,AB,Calgary,51.16401,-114.10156
4985969,2017-06-21 3:33,CA,ON,Mississauga,43.55388,-79.58549
4985990,2017-06-21 9:33,CA,AB,Calgary,51.0876,-114.0214
4986070,2017-06-21 3:33,CA,ON,Mississauga,43.55388,-79.58549
4986090,2017-06-21 18:33,CA,ON,Toronto,43.7264,-79.3978
4986187,2017-06-21 16:33,CA,AB,Sherwood Park,53.53329,-113.29477
4986251,2017-06-21 2:33,CA,ON,Mississauga,43.5769,-79.6283
4986328,2017-06-21 4:33,CA,SK,Regina,50.4522,-104.609
4986336,2017-06-21 1:33,CA,AB,Beaumont,53.3545,-113.414
4986392,2017-06-21 2:33,CA,ON,Mississauga,43.5869,-79.7559
4986477,2017-06-21 6:33,CA,ON,Etobicoke,43.68848,-79.60119
4986510,2017-06-21 8:33,CA,QC,Saint-Léonard,45.5819,-73.5832
4986532,2017-06-21 2:33,CA,AB,Spruce Grove,53.4468,-113.775
4986546,2017-06-21 19:33,CA,BC,Vancouver,49.293,-123.048
4986550,2017-06-21 13:33,CA,ON,Wiarton,44.793,-81.0227
4986632,2017-06-21 10:33,CA,AB,Edmonton,53.5222,-113.4496
4986667,2017-06-21 22:33,CA,AB,Lethbridge,49.6624,-112.916
4986746,2017-06-21 1:33,CA,AB,Calgary,51.0433,-114.064
4986831,2017-06-21 13:33,CA,AB,Calgary,51.11315,-114.20288
4986914,2017-06-21 3:33,CA,ON,Brampton,43.7057,-79.71519
4987003,2017-06-21 11:33,CA,AB,Calgary,50.9632,-114.082
4987010,2017-06-21 0:33,CA,AB,Calgary,51.0081,-114.073
4987078,2017-06-21 3:33,CA,QC,Montréal,45.5047,-73.5558
4987169,2017-06-21 8:33,CA,ON,Cobourg,43.9645,-78.1712
4987208,2017-06-21 19:33,CA,QC,Longueuil,45.50905,-73.45637
4987287,2017-06-21 10:33,CA,AB,Airdrie,51.30187,-114.02197
4987298,2017-06-21 22:33,CA,AB,Calgary,51.1229,-114.189
4987336,2017-06-21 7:33,CA,AB,Wetaskiwin,52.8292,-113.451
4987426,2017-06-21 4:33,CA,AB,Strathmore,50.9814,-113.691
4987510,2017-06-21 20:33,CA,AB,Edmonton,53.4564,-113.521
4987578,2017-06-21 7:33,CA,AB,Wetaskiwin,52.8292,-113.451
4987646,2017-06-21 8:33,CA,BC,Vancouver,49.293,-123.048
4987703,2017-06-21 13:33,CA,AB,Innisfail,52.0269,-113.9507
4987802,2017-06-21 8:33,CA,ON,Wiarton,44.793,-81.0227
4987812,2017-06-21 1:33,CA,ON,Toronto,43.7264,-79.3978
4987829,2017-06-21 20:33,CA,ON,Concord,43.79974,-79.47379
4987890,2017-06-21 6:33,CA,QC,Charlesbourg,46.84206,-71.25083
4987972,2017-06-21 1:33,CA,AB,Calgary,50.88402,-113.95541
4988057,2017-06-21 6:33,CA,QC,Charlesbourg,46.84206,-71.25083
4988085,2017-06-21 22:33,CA,QC,Brossard,45.4571,-73.4922
4988102,2017-06-21 16:33,CA,QC,Brossard,45.4571,-73.4922
4988154,2017-06-21 22:33,CA,QC,Brossard,45.4571,-73.4922
4988227,2017-06-21 7:33,CA,QC,Sainte-Foy,46.7823,-71.2882
4988291,2017-06-21 9:33,CA,QC,Saint-Constant,45.356,-73.5436
4988318,2017-06-21 13:33,CA,ON,Toronto,43.6651,-79.4369
4988342,2017-06-21 10:33,CA,ON,Newmarket,44.0587,-79.4591
4988343,2017-06-21 19:33,CA,AB,Edmonton,53.4955,-113.67157
4988396,2017-06-21 0:33,CA,ON,Toronto,43.6735,-79.403
4988456,2017-06-21 3:33,CA,ON,Newmarket,44.0587,-79.4591
4988549,2017-06-21 4:33,CA,AB,Calgary,51.1188,-113.9471
4988633,2017-06-21 3:33,CA,ON,Newmarket,44.0587,-79.4591
4988639,2017-06-21 4:33,CA,QC,Sainte-Foy,46.7823,-71.2882
4988734,2017-06-21 8:33,CA,AB,Edmonton,53.60754,-113.48698
4988832,2017-06-21 21:33,CA,ON,Barrie,44.40549,-79.64987
4988905,2017-06-21 16:33,CA,AB,Calgary,51.0242,-114.1004
4988989,2017-06-21 11:33,CA,SK,Saskatoon,52.1225,-106.72488
4989017,2017-06-21 8:33,CA,ON,Saint Catharines,43.1593,-79.2615
4989100,2017-06-21 11:33,CA,ON,Burlington,43.3756,-79.8145
4989156,2017-06-21 21:33,CA,AB,Edmonton,53.585,-113.5526
4989223,2017-06-21 22:33,CA,AB,Saint Albert,53.6415,-113.614
4989275,2017-06-21 4:33,CA,ON,Brampton,43.684,-79.7716
4989322,2017-06-21 11:33,CA,ON,Scarborough,43.7808,-79.2474
4989411,2017-06-21 20:33,CA,AB,Beaumont,53.3545,-113.414
4989480,2017-06-21 9:33,CA,QC,Saint-Laurent,45.50376,-73.68476
4989497,2017-06-21 11:33,CA,AB,Calgary,51.0242,-114.1004
4989556,2017-06-21 18:33,CA,AB,Edmonton,53.4567,-113.5801
4989574,2017-06-21 21:33,CA,QC,Montréal,45.5047,-73.5558
4989630,2017-06-21 4:33,CA,QC,Montréal,45.5047,-73.5558
4989653,2017-06-21 14:33,CA,SK,Saskatoon,52.1225,-106.72488
4989716,2017-06-21 4:33,CA,QC,Montréal,45.5047,-73.5558
4989729,2017-06-21 12:33,CA,ON,Burlington,43.303,-79.7988
4989740,2017-06-21 6:33,CA,ON,Mississauga,43.6368,-79.72305
4989766,2017-06-21 19:33,CA,AB,Cochrane,51.1815,-114.468
4989808,2017-06-21 7:33,CA,AB,Cochrane,51.1815,-114.468
4989835,2017-06-21 15:33,CA,AB,Calgary,51.0829,-114.095
4989882,2017-06-21 2:33,CA,ON,Thornhill,43.8395,-79.3831
4989909,2017-06-21 12:33,CA,AB,Calgary,51.0381,-114.118
4989967,2017-06-21 21:33,CA,AB,Beaumont,53.3753,-113.4585
4990019,2017-06-21 22:33,CA,AB,Didsbury,51.65916,-114.1454
4990081,2017-06-21 12:33,CA,AB,Calgary,51.0381,-114.118
4990166,2017-06-21 2:33,CA,AB,Edmonton,53.5129,-113.623
4990257,2017-06-21 14:33,CA,AB,Calgary,51.05129,-113.96579
4990295,2017-06-21 8:33,CA,AB,Okotoks,50.7362,-113.9695
4990355,2017-06-21 2:33,CA,ON,Fort Frances,48.6114,-93.3991
4990414,2017-06-21 2:33,CA,AB,Cochrane,51.1815,-114.468
4990481,2017-06-21 19:33,CA,AB,Edmonton,53.5305,-113.457
4990539,2017-06-21 5:33,CA,AB,Calgary,50.9722,-114.062
4990580,2017-06-21 19:33,CA,AB,Edmonton,53.5305,-113.457
4990647,2017-06-21 9:33,CA,ON,Mississauga,43.7029,-79.6553
4990727,2017-06-21 20:33,CA,ON,Barrie,44.3303,-79.7268
4990760,2017-06-21 20:33,CA,ON,Port Hope,43.9492,-78.2935
4990766,2017-06-21 20:33,CA,ON,Barrie,44.3303,-79.7268
4990842,2017-06-21 8:33,CA,ON,Barrie,44.3303,-79.7268
4990867,2017-06-21 9:33,CA,ON,Kingston,44.2257,-76.4824
4990897,2017-06-21 1:33,CA,ON,Barrie,44.3303,-79.7268
4990973,2017-06-21 17:33,CA,AB,Spruce Grove,53.5533,-113.895
4991068,2017-06-21 12:33,CA,ON,Fort Erie,42.9052,-78.9365
4991164,2017-06-21 17:33,CA,AB,Calgary,51.10944,-114.32471
4991251,2017-06-21 17:33,CA,AB,Spruce Grove,53.5533,-113.895
4991268,2017-06-21 10:33,CA,AB,Edmonton,53.4829,-113.499
4991276,2017-06-21 5:33,CA,AB,Calgary,51.0494,-113.9564
4991349,2017-06-21 13:33,CA,AB,Calgary,50.9722,-114.062
4991414,2017-06-21 10:33,CA,AB,Edmonton,53.60754,-113.48698
4991440,2017-06-21 15:33,CA,AB,Red Deer County,52.2708,-113.622
4991481,2017-06-21 21:33,CA,QC,Montreal,45.65,-73.4833
4991546,2017-06-21 5:33,CA,ON,Kingston,44.2257,-76.4824
4991582,2017-06-21 2:33,CA,ON,Pickering,43.83595,-79.08793
4991654,2017-06-21 13:33,CA,AB,Calgary,51.0378,-114.08
4991707,2017-06-21 22:33,CA,AB,Calgary,51.1581,-113.938
4991785,2017-06-21 19:33,CA,AB,Cochrane,51.1815,-114.468
4991798,2017-06-21 22:33,CA,AB,Cochrane,51.1815,-114.468
4991890,2017-06-21 0:33,CA,SK,Saskatoon,52.1333,-106.6667
4991975,2017-06-21 2:33,CA,AB,Calgary,51.0486,-113.968
4992012,2017-06-21 5:33,CA,SK,Saskatoon,52.1225,-106.72488
4992080,2017-06-21 19:33,CA,ON,Pickering,43.83595,-79.08793
4992174,2017-06-21 12:33,CA,ON,Thunder Bay,48.3738,-89.2779
4992183,2017-06-21 17:33,CA,ON,Gravenhurst,44.9198,-79.3741
4992190,2017-06-21 2:33,CA,BC,Vancouver,49.293,-123.048
4992269,2017-06-21 14:33,CA,AB,Edmonton,53.45139,-113.42497
4992323,2017-06-21 10:33,CA,AB,Edmonton,53.60754,-113.48698
4992381,2017-06-21 19:33,CA,ON,Toronto,43.6531,-79.4847
4992429,2017-06-21 0:33,CA,ON,Barrie,44.3303,-79.7268
4992442,2017-06-21 20:33,CA,ON,Barrie,44.4015,-79.6782
4992462,2017-06-21 19:33,CA,BC,Vancouver,49.22791,-123.06731
4992487,2017-06-21 22:33,CA,NB,Moncton,46.103,-64.7503
4992546,2017-06-21 7:33,CA,ON,Toronto,43.6666,-79.3823
4992619,2017-06-21 22:33,CA,NB,Moncton,46.103,-64.7503
4992633,2017-06-21 18:33,CA,ON,Barrie,44.3303,-79.7268
4992698,2017-06-21 17:33,CA,ON,Lindsay,44.2915,-78.5495
4992793,2017-06-21 16:33,CA,ON,Scarborough,43.7503,-79.3006
4992851,2017-06-21 21:33,CA,SK,Saskatoon,52.1225,-106.72488
4992876,2017-06-21 3:33,CA,AB,Calgary,50.8476,-114.1958
4992957,2017-06-21 1:33,CA,ON,Scarborough,43.78546,-79.29265
4992983,2017-06-21 3:33,CA,SK,Saskatoon,52.1418,-106.702
4993050,2017-06-21 19:33,CA,SK,Saskatoon,52.1225,-106.72488
4993067,2017-06-21 9:33,CA,ON,Whitchurch-Stouffville,43.98306,-79.23936
4993164,2017-06-21 3:33,CA,AB,Calgary,51.0571,-114.077
4993165,2017-06-21 7:33,CA,AB,Calgary,51.0571,-114.077
4993200,2017-06-21 22:33,CA,AB,Saint Albert,53.6334,-113.6353
4993234,2017-06-21 15:33,CA,SK,Prince Albert,53.2054,-105.754
4993262,2017-06-21 22:33,CA,ON,Scarborough,43.69239,-79.27701
4993302,2017-06-21 19:33,CA,AB,Calgary,51.0876,-114.0214
4993394,2017-06-21 12:33,CA,AB,Calgary,50.94615,-114.13562
4993438,2017-06-21 20:33,CA,AB,Edmonton,53.624,-113.441
4993475,2017-06-21 7:33,CA,AB,Edmonton,53.4567,-113.5801
4993561,2017-06-21 5:33,CA,SK,Saskatoon,52.1736,-106.631
4993626,2017-06-21 4:33,CA,AB,Calgary,50.9505,-113.947
4993699,2017-06-21 9:33,CA,SK,Saskatoon,52.1225,-106.7249
4993728,2017-06-21 9:33,CA,AB,Calgary,50.9505,-113.947
4993823,2017-06-21 16:33,CA,AB,Chestermere,51.054,-113.816
4993875,2017-06-21 8:33,CA,ON,Toronto,43.7068,-79.3991
4993952,2017-06-21 11:33,CA,AB,Edmonton,53.5185,-113.6579
4993991,2017-06-21 15:33,CA,AB,Calgary,51.0905,-114.182
4994001,2017-06-21 18:33,CA,AB,Calgary,51.0971,-113.9446
4994014,2017-06-21 8:33,CA,AB,Chestermere,51.054,-113.816
4994110,2017-06-21 0:33,CA,AB,Edmonton,53.5185,-113.6579
4994173,2017-06-21 18:33,CA,AB,Calgary,51.0637,-114.1906
4994245,2017-06-21 4:33,CA,BC,Abbotsford,49.05252,-122.31261
4994269,2017-06-21 13:33,CA,AB,Canmore,51.0876,-115.3461
4994364,2017-06-21 18:33,CA,AB,Calgary,51.0971,-113.9446
4994403,2017-06-21 1:33,CA,AB,Calgary,51.0571,-114.077
4994485,2017-06-21 5:33,CA,AB,Calgary,51.0378,-114.08
4994517,2017-06-21 0:33,CA,NB,Moncton,46.1183,-64.7338
4994612,2017-06-21 21:33,CA,AB,Edmonton,53.4179,-113.5785
4994702,2017-06-21 9:33,CA,ON,Mississauga,43.5738,-79.7193
4994744,2017-06-21 21:33,CA,AB,Edmonton,53.4179,-113.5785
4994786,2017-06-21 18:33,CA,AB,Edmonton,53.4249,-113.595
4994821,2017-06-21 16:33,CA,AB,Calgary,51.0818,-113.959
4994917,2017-06-21 4:33,CA,AB,Calgary,51.0486,-113.968
4995011,2017-06-21 15:33,CA,AB,Calgary,51.0356,-114.217
4995063,2017-06-21 20:33,CA,ON,Toronto,43.7264,-79.3978
4995152,2017-06-21 5:33,CA,ON,Mississauga,43.56123,-79.71349
4995167,2017-06-21 18:33,CA,AB,Edmonton,53.4249,-113.595
4995179,2017-06-21 5:33,CA,BC,Port Moody,49.28016,-122.83563
4995252,2017-06-21 18:33,CA,AB,Rochon Sands,52.4647,-112.843
4995288,2017-06-21 5:33,CA,BC,Port Moody,49.28016,-122.83563
4995302,2017-06-21 22:33,CA,AB,Bashaw,52.5881,-112.968
4995338,2017-06-21 11:33,CA,AB,Calgary,51.1188,-113.9471
4995365,2017-06-21 9:33,CA,AB,Calgary,51.0818,-113.959
4995371,2017-06-21 6:33,CA,AB,Red Deer,52.2895,-113.814
4995468,2017-06-21 7:33,CA,AB,Sherwood Park,53.5409,-113.2701
4995504,2017-06-21 18:33,CA,AB,Rimbey,52.6221,-114.233
4995565,2017-06-21 8:33,CA,AB,Calgary,51.0571,-114.077
4995650,2017-06-21 21:33,CA,SK,Saskatoon,52.1225,-106.72488
4995746,2017-06-21 8:33,CA,AB,Calgary,51.0571,-114.077
4995787,2017-06-21 21:33,CA,QC,Montréal,45.5424,-73.5453
4995800,2017-06-21 18:33,CA,AB,Edmonton,53.47353,-113.39645
4995831,2017-06-21 8:33,CA,ON,Milton,43.5152,-79.8802
4995906,2017-06-21 9:33,CA,AB,Calgary,51.0081,-114.073
4995920,2017-06-21 14:33,CA,BC,Sparwood,49.73048,-114.89366
